frame,n_gt,n_det,tp,fp,fn,precision,recall,timing
20,21,22,9,13,12,0.4090909090909091,0.42857142857142855,"{'preprocess': 0.05577397346496582, 'inference': 0.0059397220611572266, 'postprocess': 0.04043245315551758, 'total': 0.10214614868164062}"
21,21,17,9,8,12,0.5294117647058824,0.42857142857142855,"{'preprocess': 0.06215620040893555, 'inference': 0.0059626102447509766, 'postprocess': 0.04095172882080078, 'total': 0.1090705394744873}"
22,21,21,9,12,12,0.42857142857142855,0.42857142857142855,"{'preprocess': 0.05839967727661133, 'inference': 0.0065844058990478516, 'postprocess': 0.04040837287902832, 'total': 0.1053924560546875}"
23,22,20,8,12,14,0.4,0.36363636363636365,"{'preprocess': 0.05725908279418945, 'inference': 0.005864143371582031, 'postprocess': 0.04103994369506836, 'total': 0.10416316986083984}"
24,19,19,8,11,11,0.42105263157894735,0.42105263157894735,"{'preprocess': 0.05657458305358887, 'inference': 0.0060825347900390625, 'postprocess': 0.03847670555114746, 'total': 0.10113382339477539}"
25,19,17,8,9,11,0.47058823529411764,0.42105263157894735,"{'preprocess': 0.05692577362060547, 'inference': 0.006107807159423828, 'postprocess': 0.03836846351623535, 'total': 0.10140204429626465}"
26,18,15,7,8,11,0.4666666666666667,0.3888888888888889,"{'preprocess': 0.05734872817993164, 'inference': 0.006045341491699219, 'postprocess': 0.038587331771850586, 'total': 0.10198140144348145}"
27,20,15,7,8,13,0.4666666666666667,0.35,"{'preprocess': 0.05791497230529785, 'inference': 0.0061261653900146484, 'postprocess': 0.038407325744628906, 'total': 0.1024484634399414}"
28,20,13,8,5,12,0.6153846153846154,0.4,"{'preprocess': 0.05695176124572754, 'inference': 0.0059282779693603516, 'postprocess': 0.038581132888793945, 'total': 0.10146117210388184}"
29,19,15,8,7,11,0.5333333333333333,0.42105263157894735,"{'preprocess': 0.055527687072753906, 'inference': 0.006132364273071289, 'postprocess': 0.03839516639709473, 'total': 0.10005521774291992}"
30,19,16,7,9,12,0.4375,0.3684210526315789,"{'preprocess': 0.05766606330871582, 'inference': 0.006164073944091797, 'postprocess': 0.03861808776855469, 'total': 0.1024482250213623}"
31,19,15,7,8,12,0.4666666666666667,0.3684210526315789,"{'preprocess': 0.05698394775390625, 'inference': 0.006162405014038086, 'postprocess': 0.03845858573913574, 'total': 0.10160493850708008}"
32,19,19,7,12,12,0.3684210526315789,0.3684210526315789,"{'preprocess': 0.05819559097290039, 'inference': 0.005988359451293945, 'postprocess': 0.040868282318115234, 'total': 0.10505223274230957}"
33,18,17,7,10,11,0.4117647058823529,0.3888888888888889,"{'preprocess': 0.056972503662109375, 'inference': 0.006060361862182617, 'postprocess': 0.04086494445800781, 'total': 0.1038978099822998}"
34,18,18,7,11,11,0.3888888888888889,0.3888888888888889,"{'preprocess': 0.058511972427368164, 'inference': 0.006030559539794922, 'postprocess': 0.040884971618652344, 'total': 0.10542750358581543}"
35,17,16,7,9,10,0.4375,0.4117647058823529,"{'preprocess': 0.05708456039428711, 'inference': 0.006147861480712891, 'postprocess': 0.040776729583740234, 'total': 0.10400915145874023}"
36,17,17,7,10,10,0.4117647058823529,0.4117647058823529,"{'preprocess': 0.05708813667297363, 'inference': 0.0059490203857421875, 'postprocess': 0.0409398078918457, 'total': 0.10397696495056152}"
37,17,18,6,12,11,0.3333333333333333,0.35294117647058826,"{'preprocess': 0.057970285415649414, 'inference': 0.005942583084106445, 'postprocess': 0.038803815841674805, 'total': 0.10271668434143066}"
38,17,17,7,10,10,0.4117647058823529,0.4117647058823529,"{'preprocess': 0.05725431442260742, 'inference': 0.0060045719146728516, 'postprocess': 0.03859710693359375, 'total': 0.10185599327087402}"
39,17,18,7,11,10,0.3888888888888889,0.4117647058823529,"{'preprocess': 0.0580754280090332, 'inference': 0.005818843841552734, 'postprocess': 0.03871273994445801, 'total': 0.10260701179504395}"
40,17,17,7,10,10,0.4117647058823529,0.4117647058823529,"{'preprocess': 0.05786705017089844, 'inference': 0.00584864616394043, 'postprocess': 0.03858757019042969, 'total': 0.10230326652526855}"
41,17,14,7,7,10,0.5,0.4117647058823529,"{'preprocess': 0.056612491607666016, 'inference': 0.0059261322021484375, 'postprocess': 0.03854203224182129, 'total': 0.10108065605163574}"
42,17,15,7,8,10,0.4666666666666667,0.4117647058823529,"{'preprocess': 0.05720090866088867, 'inference': 0.005903959274291992, 'postprocess': 0.03897404670715332, 'total': 0.10207891464233398}"
43,17,15,7,8,10,0.4666666666666667,0.4117647058823529,"{'preprocess': 0.05787825584411621, 'inference': 0.006051778793334961, 'postprocess': 0.0384521484375, 'total': 0.10238218307495117}"
44,17,17,7,10,10,0.4117647058823529,0.4117647058823529,"{'preprocess': 0.05716681480407715, 'inference': 0.005821704864501953, 'postprocess': 0.03871417045593262, 'total': 0.10170269012451172}"
45,17,20,7,13,10,0.35,0.4117647058823529,"{'preprocess': 0.05787539482116699, 'inference': 0.006192445755004883, 'postprocess': 0.038298606872558594, 'total': 0.10236644744873047}"
46,17,18,8,10,9,0.4444444444444444,0.47058823529411764,"{'preprocess': 0.057329416275024414, 'inference': 0.006083011627197266, 'postprocess': 0.03867745399475098, 'total': 0.10208988189697266}"
47,17,25,8,17,9,0.32,0.47058823529411764,"{'preprocess': 0.05795741081237793, 'inference': 0.005764961242675781, 'postprocess': 0.03873586654663086, 'total': 0.10245823860168457}"
48,17,21,7,14,10,0.3333333333333333,0.4117647058823529,"{'preprocess': 0.056891679763793945, 'inference': 0.00576329231262207, 'postprocess': 0.038971662521362305, 'total': 0.10162663459777832}"
49,17,16,7,9,10,0.4375,0.4117647058823529,"{'preprocess': 0.058866262435913086, 'inference': 0.006661891937255859, 'postprocess': 0.03812003135681152, 'total': 0.10364818572998047}"
50,17,14,7,7,10,0.5,0.4117647058823529,"{'preprocess': 0.05895638465881348, 'inference': 0.005943775177001953, 'postprocess': 0.038614511489868164, 'total': 0.1035146713256836}"
51,17,22,7,15,10,0.3181818181818182,0.4117647058823529,"{'preprocess': 0.05722355842590332, 'inference': 0.006070375442504883, 'postprocess': 0.03889274597167969, 'total': 0.10218667984008789}"
52,17,21,7,14,10,0.3333333333333333,0.4117647058823529,"{'preprocess': 0.05758953094482422, 'inference': 0.00590825080871582, 'postprocess': 0.040334463119506836, 'total': 0.10383224487304688}"
53,17,22,8,14,9,0.36363636363636365,0.47058823529411764,"{'preprocess': 0.0577237606048584, 'inference': 0.005803346633911133, 'postprocess': 0.04052877426147461, 'total': 0.10405588150024414}"
54,17,20,8,12,9,0.4,0.47058823529411764,"{'preprocess': 0.05805540084838867, 'inference': 0.006090402603149414, 'postprocess': 0.03866982460021973, 'total': 0.10281562805175781}"
55,17,23,8,15,9,0.34782608695652173,0.47058823529411764,"{'preprocess': 0.05682778358459473, 'inference': 0.005951881408691406, 'postprocess': 0.0385892391204834, 'total': 0.10136890411376953}"
56,17,20,8,12,9,0.4,0.47058823529411764,"{'preprocess': 0.057416439056396484, 'inference': 0.005932807922363281, 'postprocess': 0.03868460655212402, 'total': 0.10203385353088379}"
57,17,19,8,11,9,0.42105263157894735,0.47058823529411764,"{'preprocess': 0.06626200675964355, 'inference': 0.00598454475402832, 'postprocess': 0.03866839408874512, 'total': 0.11091494560241699}"
58,16,17,7,10,9,0.4117647058823529,0.4375,"{'preprocess': 0.05791831016540527, 'inference': 0.006043195724487305, 'postprocess': 0.040142059326171875, 'total': 0.10410356521606445}"
59,16,18,7,11,9,0.3888888888888889,0.4375,"{'preprocess': 0.05809783935546875, 'inference': 0.005796670913696289, 'postprocess': 0.04029369354248047, 'total': 0.10418820381164551}"
60,16,18,7,11,9,0.3888888888888889,0.4375,"{'preprocess': 0.056955814361572266, 'inference': 0.005805253982543945, 'postprocess': 0.03873014450073242, 'total': 0.10149121284484863}"
61,16,15,7,8,9,0.4666666666666667,0.4375,"{'preprocess': 0.056986331939697266, 'inference': 0.006155967712402344, 'postprocess': 0.03881669044494629, 'total': 0.1019589900970459}"
62,16,19,7,12,9,0.3684210526315789,0.4375,"{'preprocess': 0.05655527114868164, 'inference': 0.0061435699462890625, 'postprocess': 0.03844761848449707, 'total': 0.10114645957946777}"
63,16,16,7,9,9,0.4375,0.4375,"{'preprocess': 0.05780839920043945, 'inference': 0.005811929702758789, 'postprocess': 0.0389704704284668, 'total': 0.10259079933166504}"
64,16,20,8,12,8,0.4,0.5,"{'preprocess': 0.056694984436035156, 'inference': 0.0060350894927978516, 'postprocess': 0.03851056098937988, 'total': 0.10124063491821289}"
65,16,24,8,16,8,0.3333333333333333,0.5,"{'preprocess': 0.056685686111450195, 'inference': 0.006155729293823242, 'postprocess': 0.03877663612365723, 'total': 0.10161805152893066}"
66,17,23,8,15,9,0.34782608695652173,0.47058823529411764,"{'preprocess': 0.057949066162109375, 'inference': 0.005798816680908203, 'postprocess': 0.0387730598449707, 'total': 0.10252094268798828}"
67,17,18,7,11,10,0.3888888888888889,0.4117647058823529,"{'preprocess': 0.05710554122924805, 'inference': 0.005953788757324219, 'postprocess': 0.03871560096740723, 'total': 0.10177493095397949}"
68,17,19,7,12,10,0.3684210526315789,0.4117647058823529,"{'preprocess': 0.05823683738708496, 'inference': 0.006124734878540039, 'postprocess': 0.03885340690612793, 'total': 0.10321497917175293}"
69,17,20,7,13,10,0.35,0.4117647058823529,"{'preprocess': 0.05703306198120117, 'inference': 0.006089210510253906, 'postprocess': 0.038407087326049805, 'total': 0.10152935981750488}"
70,17,17,6,11,11,0.35294117647058826,0.35294117647058826,"{'preprocess': 0.057205915451049805, 'inference': 0.006097555160522461, 'postprocess': 0.03840923309326172, 'total': 0.10171270370483398}"
71,17,17,7,10,10,0.4117647058823529,0.4117647058823529,"{'preprocess': 0.05670332908630371, 'inference': 0.005879878997802734, 'postprocess': 0.039124250411987305, 'total': 0.10170745849609375}"
72,17,16,7,9,10,0.4375,0.4117647058823529,"{'preprocess': 0.05794334411621094, 'inference': 0.0060193538665771484, 'postprocess': 0.038665056228637695, 'total': 0.10262775421142578}"
73,17,16,7,9,10,0.4375,0.4117647058823529,"{'preprocess': 0.05753445625305176, 'inference': 0.005892515182495117, 'postprocess': 0.03884720802307129, 'total': 0.10227417945861816}"
74,17,18,7,11,10,0.3888888888888889,0.4117647058823529,"{'preprocess': 0.058022260665893555, 'inference': 0.0060770511627197266, 'postprocess': 0.03855419158935547, 'total': 0.10265350341796875}"
75,17,16,7,9,10,0.4375,0.4117647058823529,"{'preprocess': 0.05780482292175293, 'inference': 0.005954742431640625, 'postprocess': 0.03887128829956055, 'total': 0.1026308536529541}"
