frame,tp,fp,fn,gt_count,det_count,avg_conf,inference_ms
479,9,7,8,17,16,0.5550596304237843,9.332010988146067
480,9,6,10,19,15,0.5648361424605052,7.522114086896181
481,9,5,11,20,14,0.6126818891082492,8.173299953341484
482,9,5,11,20,14,0.6042340397834778,8.57608625665307
483,9,5,11,20,14,0.5913790847573962,8.716899901628494
484,9,6,10,19,15,0.5434325754642486,9.96352406218648
485,9,7,11,20,16,0.5321705434471369,8.092261385172606
486,8,7,10,18,15,0.555968455473582,8.030291181057692
487,9,7,10,19,16,0.5179580096155405,7.7861519530415535
488,9,7,9,18,16,0.4869800303131342,7.475241087377071
489,8,7,10,18,15,0.5486458718776703,9.495816193521023
490,7,7,12,19,14,0.5684884147984641,8.032807148993015
491,7,7,12,19,14,0.5487908273935318,9.089124854654074
492,7,6,11,18,13,0.584398592893894,9.71560413017869
493,7,6,12,19,13,0.5603569264595325,8.285568095743656
494,7,7,11,18,14,0.5324319388185229,9.159419685602188
495,7,3,11,18,10,0.6364979445934296,8.554064203053713
496,7,6,11,18,13,0.5456992204372699,7.342261262238026
497,8,5,9,17,13,0.572935008085691,9.122468065470457
498,8,4,8,16,12,0.5891800497968992,8.33529932424426
499,8,6,8,16,14,0.5510167564664569,9.077051654458046
500,8,5,8,16,13,0.5960536094812247,10.250679217278957
501,8,5,8,16,13,0.5849604606628418,7.62864900752902
502,8,2,8,16,10,0.6669008910655976,6.56399829313159
503,8,6,8,16,14,0.5625134174312864,8.691242896020412
504,8,4,7,15,12,0.6192082117001215,8.296614978462458
505,8,4,7,15,12,0.6284525220592817,8.485495578497648
506,8,4,7,15,12,0.6263928785920143,9.417450986802578
507,9,2,8,17,11,0.6497844322161241,7.274250034242868
508,9,2,8,17,11,0.6485771807757291,7.545433938503265
509,10,2,7,17,12,0.6046410774191221,8.908726274967194
510,11,2,6,17,13,0.6189511624666361,8.019509259611368
511,10,2,7,17,12,0.6018866375088692,8.341214153915644
512,10,2,7,17,12,0.6307891234755516,9.55008715391159
513,10,2,7,17,12,0.6374228323499361,7.6278080232441425
514,11,2,5,16,13,0.6068578201990861,8.512359578162432
515,11,2,5,16,13,0.6156071355709662,9.990920312702656
516,11,3,6,17,14,0.5773919160876956,7.904275320470333
517,10,3,7,17,13,0.5850713207171514,8.056208025664091
518,9,3,8,17,12,0.6231771111488342,10.037166997790337
519,9,4,8,17,13,0.5789116552242866,8.376277051866055
520,9,3,9,18,12,0.6161543925603231,8.10503214597702
521,8,3,9,17,11,0.601016188209707,8.922283072024584
522,9,2,8,17,11,0.5933056175708771,8.47963197156787
523,10,4,7,17,14,0.5646008061511176,8.20869067683816
524,10,1,8,18,11,0.6162555624138225,8.79927584901452
525,10,4,8,18,14,0.5696798371417182,7.042990066111088
526,10,3,7,17,13,0.6030859144834372,9.427986107766628
527,10,2,7,17,12,0.6297234296798706,9.115060325711966
528,10,1,7,17,11,0.6264884309335188,8.85433703660965
529,10,3,7,17,13,0.6012997489709121,13.234649784862995
530,10,4,7,17,14,0.5723682790994644,9.454257320612669
531,11,4,6,17,15,0.5492753525575002,8.521167561411858
532,10,1,7,17,11,0.6266794285990975,9.276698343455791
533,10,2,8,18,12,0.6062444051106771,8.66055116057396
534,10,1,8,18,11,0.6158113994381644,12.290405109524727
535,10,1,8,18,11,0.6248937791044061,7.968551944941282
536,10,1,9,19,11,0.5875281447714026,8.446598425507545
537,10,1,7,17,11,0.5940190120176836,9.115828201174736
538,10,1,7,17,11,0.6166310879317197,9.702717419713736
539,11,0,8,19,11,0.6040271872823889,10.413010604679585
540,11,0,7,18,11,0.6057449795983054,8.23530601337552
541,11,1,7,18,12,0.5832118690013885,7.506945636123419
542,11,1,8,19,12,0.5890010669827461,11.270114686340094
543,10,3,9,19,13,0.538687295638598,11.402446310967207
544,10,3,9,19,13,0.5484480468126444,9.844564832746983
545,10,4,9,19,14,0.550555312207767,7.732186000794172
546,10,6,10,20,16,0.5428221616894007,8.497348055243492
547,10,5,10,20,15,0.5330814143021901,9.319520089775324
548,10,4,10,20,14,0.5212965777942112,7.728449068963528
549,10,3,11,21,13,0.5012234380612006,11.770431883633137
550,9,3,10,19,12,0.5438416128357252,9.21034486964345
551,9,1,9,18,10,0.6278747320175171,8.083212655037642
552,10,1,8,18,11,0.5805919983170249,9.260141290724277
553,10,0,8,18,10,0.6211764633655548,8.685913868248463
554,10,1,8,18,11,0.5963287488980726,6.976903881877661
555,10,1,7,17,11,0.569928765296936,8.26681312173605
556,8,1,10,18,9,0.5993357598781586,8.92032589763403
557,9,0,9,18,9,0.6118077569537692,10.089818853884935
558,9,0,10,19,9,0.6163414650493197,9.217591024935246
559,8,0,11,19,8,0.6507978178560734,7.39305280148983
560,10,1,9,19,11,0.5622705221176147,8.402733132243156
561,10,1,9,19,11,0.5351177453994751,9.301386307924986
562,9,0,10,19,9,0.613229470120536,7.755239959806204
563,8,0,11,19,8,0.6446326710283756,6.8452865816652775
564,8,1,10,18,9,0.6034056544303894,8.809552062302828
565,8,1,10,18,9,0.6334128578503927,8.5389562882483
566,8,2,10,18,10,0.5725018292665481,9.164519142359495
567,8,2,9,17,10,0.5915688395500183,9.62183391675353
568,9,2,8,17,11,0.5713890872218392,6.589583121240139
569,9,1,8,17,10,0.5899347573518753,7.367217913269997
570,8,2,8,16,10,0.5658888012170792,8.857173845171928
571,8,1,9,17,9,0.6133275694317288,8.887731935828924
572,8,2,9,17,10,0.5856656074523926,8.366103749722242
573,8,2,9,17,10,0.592294555902481,8.70261900126934
574,8,3,9,17,11,0.5574508769945665,7.627000100910664
575,8,2,8,16,10,0.5078779995441437,9.286715649068356
576,8,1,8,16,9,0.5675646993849013,9.901537094265223
577,8,2,8,16,10,0.5608083754777908,8.478011004626751
578,8,0,8,16,8,0.6357015632092953,6.4761280082166195
579,8,1,7,15,9,0.6086693538559808,8.797456976026297
580,8,0,7,15,8,0.6436902321875095,9.434161242097616
581,8,0,7,15,8,0.6442690677940845,9.257740341126919
582,9,0,7,16,9,0.5900284118122525,9.630457032471895
583,8,0,8,16,8,0.6073427833616734,6.664692424237728
584,9,0,7,16,9,0.567109591431088,7.5520602986216545
585,8,0,8,16,8,0.6409621722996235,9.33791697025299
586,10,2,7,17,12,0.5163007403413454,7.744370959699154
587,9,2,6,15,11,0.5623221803795208,8.812753017991781
588,9,1,6,15,10,0.5877442985773087,10.727695189416409
589,9,1,6,15,10,0.5742116302251816,7.361327763646841
590,9,1,6,15,10,0.5704702317714692,7.196953985840082
591,9,2,6,15,11,0.5338495590470054,11.502457782626152
592,9,2,7,16,11,0.552230182019147,9.485230781137943
593,9,2,7,16,11,0.519037436355244,7.791171316057444
594,9,0,6,15,9,0.5665424433019426,8.85349279269576
595,9,2,6,15,11,0.49880302494222467,8.157957810908556
596,9,0,6,15,9,0.5784049232800802,9.52393002808094
597,10,0,6,16,10,0.5441188663244247,7.6469602063298225
598,9,1,7,16,10,0.5556244492530823,9.400755632668734
599,9,2,7,16,11,0.5603768852624026,11.504597030580044
600,9,2,9,18,11,0.5510174604979429,7.79266981408
