frame,tp,fp,fn,gt_count,det_count,avg_conf,inference_ms
52,10,4,5,15,14,0.535767023052488,14.342766720801592
53,9,2,6,15,11,0.6002465486526489,17.06555625423789
54,8,3,7,15,11,0.5891464298421686,12.92450213804841
55,7,7,8,15,14,0.5318643301725388,17.443612217903137
56,8,3,7,15,11,0.5983826924454082,11.794299352914095
57,8,8,6,14,16,0.5122133400291204,16.963401343673468
58,9,7,6,15,16,0.4852829948067665,14.335871208459139
59,9,4,6,15,13,0.51440318272664,16.353680286556482
60,8,5,6,14,13,0.5267204894469335,11.641745921224356
61,8,4,6,14,12,0.5659244929750761,16.21741894632578
62,8,6,5,13,14,0.4964366299765451,12.994376942515373
63,8,6,5,13,14,0.48818439245224,15.875430777668953
64,9,5,4,13,14,0.49411825835704803,15.60486713424325
65,9,6,5,14,15,0.48778715332349143,13.610437046736479
66,10,3,5,15,13,0.5248949092168075,17.964635975658894
67,9,6,6,15,15,0.505184547106425,11.648375075310469
68,9,6,6,15,15,0.47274392247200014,17.305870074778795
69,8,5,7,15,13,0.5258174034265372,12.659641914069653
70,9,4,6,15,13,0.5259747321789081,20.960547029972076
71,9,3,6,15,12,0.540203849474589,12.412706855684519
72,8,4,7,15,12,0.5613362466295561,14.415784738957882
73,10,4,5,15,14,0.4989896374089377,11.824280954897404
74,6,4,9,15,10,0.5466058939695358,14.81262594461441
75,9,4,6,15,13,0.4749397864708534,12.080737855285406
76,11,5,4,15,16,0.4395444393157959,10.387754067778587
77,8,5,7,15,13,0.48014729298078096,10.778633411973715
78,9,4,7,16,13,0.47903916927484363,12.92233681306243
79,9,8,7,16,17,0.46329210961566253,12.146378867328167
80,9,4,7,16,13,0.5438056060901055,12.587512843310833
81,8,4,7,15,12,0.5729883139332136,10.324319824576378
82,9,4,5,14,13,0.5471157018954937,9.45906713604927
83,8,4,6,14,12,0.5480037728945414,11.426293756812811
84,8,7,6,14,15,0.5122351884841919,9.885115083307028
85,8,4,6,14,12,0.576782338321209,10.894319042563438
