frame,tp,fp,fn,gt_count,det_count,avg_conf,inference_ms
479,10,4,7,17,14,0.6633112813745227,13.91675928607583
480,10,5,9,19,15,0.6338868856430053,11.846574023365974
481,10,6,10,20,16,0.632855948060751,13.459500391036272
482,10,7,10,20,17,0.5836601064485663,13.44436313956976
483,10,7,10,20,17,0.5748355125679689,9.088551625609398
484,10,4,9,19,14,0.6468263736792973,13.278366066515446
485,10,5,10,20,15,0.6264951626459757,12.421374209225178
486,9,6,9,18,15,0.6087181746959687,14.944125432521105
487,10,7,9,19,17,0.56631318786565,10.178518015891314
488,10,4,8,18,14,0.6100874947650092,13.382568024098873
489,12,5,6,18,17,0.5724788816536174,11.263580992817879
490,11,5,8,19,16,0.5964888650923967,13.905223924666643
491,11,5,8,19,16,0.6076948214322329,11.590140871703625
492,11,6,7,18,17,0.5790436373037451,13.377116993069649
493,11,6,8,19,17,0.5620290759731742,9.815249126404524
494,11,5,7,18,16,0.5695966091006994,11.36314170435071
495,10,5,8,18,15,0.5754273732503256,12.010011821985245
496,11,3,7,18,14,0.5849344666515078,13.051596004515886
497,11,3,6,17,14,0.6183132380247116,13.963266275823116
498,10,3,6,16,13,0.6252288153538337,12.367494869977236
499,11,4,5,16,15,0.5783579071362813,14.409528113901615
500,11,4,5,16,15,0.5855550110340119,10.56051580235362
501,11,3,5,16,14,0.617469168135098,13.743962161242962
502,13,4,3,16,17,0.5694467653246487,11.622936930507421
503,12,6,4,16,18,0.5528146872917811,15.10230591520667
504,11,9,4,15,20,0.5315365388989448,11.35463872924447
505,12,5,3,15,17,0.5784312661956338,14.49578395113349
506,11,6,4,15,17,0.5732054254587959,10.679032653570175
507,13,4,4,17,17,0.5813111680395463,12.852563988417387
508,12,2,5,17,14,0.6559022324425834,11.091850697994232
509,12,3,5,17,15,0.6324463784694672,13.020193204283714
510,12,3,5,17,15,0.63171865940094,9.978204034268856
511,12,2,5,17,14,0.6605731589453561,13.194906059652567
512,12,2,5,17,14,0.655521788767406,9.923742152750492
513,13,3,4,17,16,0.6209763810038567,12.298505753278732
514,12,4,4,16,16,0.6263947151601315,11.529197916388512
515,12,5,4,16,17,0.58873831875184,13.965496327728033
516,12,4,5,17,16,0.6152008846402168,13.299515936523676
517,10,4,7,17,14,0.6573602195296969,12.378314044326544
518,12,5,5,17,17,0.5887294797336354,14.25198931246996
519,12,4,5,17,16,0.6076878365129232,10.619709733873606
520,12,3,6,18,15,0.6339666962623596,14.654967933893204
521,13,4,4,17,17,0.566400978495093,10.809054132550955
522,13,4,4,17,17,0.5811278311645284,15.140486881136894
523,13,4,4,17,17,0.5756389691549189,9.842961095273495
524,13,6,5,18,19,0.5750682150062761,14.078185893595219
525,13,8,5,18,21,0.5469298249199277,10.83120796829462
526,12,2,5,17,14,0.6477480573313577,12.131511699408293
527,12,3,5,17,15,0.6004848261674245,10.007398203015327
528,11,4,6,17,15,0.5997459789117178,13.733515050262213
529,10,3,7,17,13,0.6505384422265567,11.384476907551289
530,12,2,5,17,14,0.6321011717830386,12.74729985743761
531,11,2,6,17,13,0.6400583180097433,10.308435186743736
532,11,2,6,17,13,0.6757251207645123,13.03261611610651
533,11,3,7,18,14,0.6373000464269093,11.741784866899252
534,12,2,6,18,14,0.6491333906139646,12.688927818089724
535,11,3,7,18,14,0.6316279662506921,9.122633840888739
536,11,1,8,19,12,0.7109692990779877,12.421881780028343
537,11,1,6,17,12,0.7063548117876053,11.711614206433296
538,12,2,5,17,14,0.6476519320692334,13.265833724290133
539,13,0,6,19,13,0.6760653051046225,8.937401697039604
540,12,0,6,18,12,0.6984912802775701,12.503385078161955
541,13,1,5,18,14,0.6354122992072787,11.153965257108212
542,12,1,7,19,13,0.63639873953966,13.247022870928049
543,12,3,7,19,15,0.5751176138718923,9.123219177126884
544,11,4,8,19,15,0.5899627665678661,12.078143656253815
545,12,3,7,19,15,0.5808180610338847,10.83350507542491
546,11,3,9,20,14,0.5898617442165103,12.64020474627614
547,12,3,8,20,15,0.5700291514396667,10.023683775216341
548,12,3,8,20,15,0.5882910132408142,12.94653583317995
549,13,4,8,21,17,0.5426407561582678,10.80454420298338
550,11,3,8,19,14,0.5665334058659417,13.215261045843363
551,11,3,7,18,14,0.5767210700682232,13.540416024625301
552,11,4,7,18,15,0.5457939088344574,10.690466966480017
553,12,3,6,18,15,0.5550812264283498,13.8096259906888
554,11,0,7,18,11,0.6595103388482874,11.154549662023783
555,11,0,6,17,11,0.65750683166764,13.94945289939642
556,11,0,7,18,11,0.6542414020408284,11.461520101875067
557,12,0,6,18,12,0.6200555140773455,12.246557977050543
558,12,0,7,19,12,0.6137421925862631,9.904530830681324
559,12,0,7,19,12,0.6285897319515547,11.409242171794176
560,12,1,7,19,13,0.5998286857054784,12.551465071737766
561,11,1,8,19,12,0.6194192344943682,11.90912164747715
562,11,0,8,19,11,0.6383215649561449,12.58681109175086
563,11,1,8,19,12,0.5931899175047874,13.840289786458015
564,10,2,8,18,12,0.5979478160540262,12.646256014704704
565,10,2,8,18,12,0.6263089453180631,13.469536323100328
566,10,2,8,18,12,0.6082054873307546,11.747939046472311
567,10,4,7,17,14,0.5431128506149564,13.220012653619051
568,10,4,7,17,14,0.5547149223940713,11.661688797175884
569,11,2,6,17,13,0.5804874484355633,14.60989797487855
570,10,4,6,16,14,0.5920789156641278,12.025732081383467
571,11,4,6,17,15,0.5837409893671671,15.773586928844452
572,11,4,6,17,15,0.5737114270528157,11.890412773936987
573,11,3,6,17,14,0.5504783583538873,13.063307851552963
574,10,4,7,17,14,0.5506163090467453,11.358659714460373
575,11,5,5,16,16,0.5242653395980597,13.292892836034298
576,11,4,5,16,15,0.5426936070124309,11.628931853920221
577,11,3,5,16,14,0.5493319566760745,13.113779947161674
578,11,2,5,16,13,0.5870599081883063,12.652572710067034
579,11,4,4,15,15,0.5354443113009135,12.662487104535103
580,11,3,4,15,14,0.5474060880286353,13.4744793176651
581,11,4,4,15,15,0.5391155521074931,11.913186870515347
582,12,1,4,16,13,0.6050900862767146,13.672910165041685
583,12,1,4,16,13,0.5740932409579937,11.119998060166836
584,11,1,5,16,12,0.5989988048871359,15.9051981754601
585,11,3,5,16,14,0.5483673023326057,12.513400055468082
586,12,2,5,17,14,0.5490759760141373,13.812016695737839
587,10,3,5,15,13,0.5805746293984927,12.794626876711845
588,11,2,4,15,13,0.6067011104180262,8.948908187448978
589,11,1,4,15,12,0.6221132799983025,7.809708826243877
590,11,1,4,15,12,0.6261905431747437,6.755675654858351
591,11,3,4,15,14,0.552433946302959,8.178395219147205
592,11,4,5,16,15,0.5319435993830363,7.65423197299242
593,11,3,5,16,14,0.5572596916130611,9.012439288198948
594,11,3,4,15,14,0.5379033237695694,9.101133793592453
595,11,2,4,15,13,0.5523083278766046,8.948781061917543
596,11,3,4,15,14,0.5317907461098262,8.37077759206295
597,11,2,5,16,13,0.5639049594218914,7.957239169627428
598,11,2,5,16,13,0.5748328245603122,7.6270499266684055
599,11,0,5,16,11,0.621036635203795,9.523134212940931
600,11,2,7,18,13,0.5504623422255883,7.455835118889809
