frame,tp,fp,fn,gt_count,det_count,avg_conf,inference_ms
60,8,8,6,14,16,0.5282074920833111,9.143686853349209
61,9,6,5,14,15,0.5304966747760773,12.491772882640362
62,8,6,5,13,14,0.5425821478877749,11.958884075284004
63,8,6,5,13,14,0.5068012369530541,9.130865335464478
64,8,2,5,13,10,0.5956434488296509,11.68006518855691
65,8,6,6,14,14,0.5185495849166598,9.866793174296618
66,9,6,6,15,15,0.49234052101771036,10.58820029720664
67,9,6,6,15,15,0.5099128862222035,9.998693130910397
68,9,3,6,15,12,0.532257467508316,9.013271424919367
69,9,3,6,15,12,0.5362875213225683,12.648864649236202
70,9,4,6,15,13,0.5040155626260318,14.375031925737858
71,11,5,4,15,16,0.4588310159742832,10.459464974701405
72,10,3,5,15,13,0.5440738751338079,10.052146390080452
73,9,4,6,15,13,0.566600345648252,12.326623778790236
74,11,3,4,15,14,0.5348213527883802,11.341826058924198
75,10,6,5,15,16,0.49000705406069756,9.700199123471975
76,9,4,6,15,13,0.545075155221499,10.292183142155409
77,10,4,5,15,14,0.510489895939827,11.113350745290518
78,9,2,7,16,11,0.5472262312065471,11.919857934117317
79,10,5,6,16,15,0.48391404549280803,10.329884942620993
80,10,5,6,16,15,0.48725734154383343,10.942509863525629
81,10,4,5,15,14,0.505615268434797,11.161587201058865
82,10,2,4,14,12,0.5727870166301727,13.251260854303837
83,10,2,4,14,12,0.569523885846138,9.593725204467773
84,9,2,5,14,11,0.58409998904575,12.71883212029934
85,9,2,5,14,11,0.6001759686253287,12.548217084258795
86,9,3,5,14,12,0.5622479567925135,10.506168007850647
87,8,4,6,14,12,0.5523172194759051,11.31967268884182
88,7,4,7,14,11,0.5813475115732714,13.684959150850773
89,9,4,5,14,13,0.5570905942183274,14.569021295756102
90,9,5,5,14,14,0.5308788418769836,9.409328922629356
91,10,5,6,16,15,0.548854664961497,12.31557922437787
92,11,4,5,16,15,0.5379612624645234,11.464452836662531
93,10,5,5,15,15,0.5353516856829326,16.515549272298813
94,9,5,5,14,14,0.559058598109654,10.167247150093317
95,7,3,7,14,10,0.6519908875226974,9.042407851666212
96,8,5,6,14,13,0.5928361782660851,11.997421272099018
97,8,3,6,14,11,0.6294647726145658,12.818526942282915
98,8,5,5,13,13,0.5621980864268082,15.318972058594227
99,9,4,4,13,13,0.593625579889004,12.93579488992691
100,9,5,4,13,14,0.5738214807850974,9.939528070390224
101,9,5,5,14,14,0.5706937313079834,11.45772635936737
102,8,6,6,14,14,0.5824802219867706,9.224425069987774
103,9,5,4,13,14,0.5817085674830845,17.764910124242306
104,9,7,5,14,16,0.5744907800108194,11.833807919174433
105,10,5,3,13,15,0.5601719995339711,11.759317014366388
106,9,5,4,13,14,0.5566473369087491,9.757780004292727
107,10,6,3,13,16,0.5067833848297596,9.567268192768097
108,9,4,4,13,13,0.5744410569851215,10.843806900084019
109,8,6,5,13,14,0.5653611166136605,9.90484980866313
110,9,4,4,13,13,0.5668422144192916,12.478682212531567
111,9,4,2,11,13,0.5712776780128479,12.702228967100382
112,8,4,3,11,12,0.5448080947001775,10.059127118438482
113,11,3,0,11,14,0.5140183312552316,12.077493593096733
114,9,3,2,11,12,0.5904523109396299,9.509538300335407
115,10,2,2,12,12,0.6122441962361336,12.398454826325178
116,11,3,1,12,14,0.5287851286785943,10.286484844982624
117,10,3,2,12,13,0.5310918184427115,9.229314979165792
118,11,5,1,12,16,0.5005431417375803,10.241303127259016
119,12,4,0,12,16,0.4978554714471102,9.108380880206823
120,8,4,4,12,12,0.575721800327301,9.62423300370574
121,11,4,2,13,15,0.5113356570402782,11.05068577453494
122,10,5,2,12,15,0.487852152188619,9.79263475164771
123,11,6,1,12,17,0.49147462844848633,11.936970055103302
124,11,5,1,12,16,0.4922477416694164,13.242925982922316
125,11,5,1,12,16,0.4770674388855696,11.674574110656977
126,10,6,2,12,16,0.4771695025265217,11.367392260581255
